"c_p","direccion","localidad","municipio","id_provincia","ideess","horario"
"45800","AVENIDA IV CENTENARIO, 42","QUINTANAR DE LA ORDEN","Quintanar de la Orden","45",14320,"L-D: 24H"
"45211","CALLE DOCTOR CABAÑAS, 16","RECAS","Recas","45",8861,"L-D: 24H"
"45770","CALLE ANCHA, 125","ROMERAL (EL)","Romeral (El)","45",8862,"L-D: 24H"
"45120","CTRA. MENASALBAS, KM. 10,8","SAN PABLO DE LOS MONTES","San Pablo de los Montes","45",8864,"L-D: 24H"
"45653","CARRERA CM 401, KM. 78.5, 78,5","SANTA ANA DE PUSA","Santa Ana de Pusa","45",8865,"L-D: 24H"
"45370","CALLE MAGALLANES, 46","SANTA CRUZ DE LA ZARZA","Santa Cruz de la Zarza","45",8867,"L-D: 24H"
"45513","CARRETERA MADRID-BADAJOZ N-V KM. 57,600","SANTA CRUZ DEL RETAMAR","Santa Cruz del Retamar","45",10070,"L-D: 24H"
"45513","CAMINO PORTILLO, S/N","SANTA CRUZ DEL RETAMAR","Santa Cruz del Retamar","45",8866,"L-D: 24H"
"45530","SAN ROQUE, 3","SANTA OLALLA","Santa Olalla","45",5502,"L-D: 24H"
"45526","CN-403 km P.K. 36,7","SANTO DOMINGO-CAUDILLA","Santo Domingo-Caudilla","45",5498,"L-D: 24H"
"45223","AUTOPISTA R-4 (MRG.DCHO.) KM. 19,7","SESEÑA","Seseña","45",5507,"L-D: 24H"
"45223","AUTOVIA A-4 KM. 36,5","SESEÑA","Seseña","45",5440,"L-D: 24H"
"45223","AUTOPISTA R-4 (MRG.IZDO.) KM. 19,7","SESEÑA","Seseña","45",5508,"L-D: 24H"
"45224","CTRA. N-IV km 32","SESEÑA NUEVO","Seseña","45",5337,"L-D: 24H"
"45224","CARRETERA ILLESCAS CRONISTA LA REINA KM. 40","SESEÑA NUEVO","Seseña","45",13360,"L-D: 24H"
"45100","CALLE COOPERATIVA, 2","SONSECA","Sonseca","45",8868,"L-D: 24H"
"45100","CARRETERA N-401 KM. 94","SONSECA","Sonseca","45",5442,"L-D: 24H"
"45600","AV EXTREMADURA  1","TALAVERA DE LA REINA","Talavera de la Reina","45",5373,"L-D: 24H"
"45600","AVENIDA EXTREMADURA, 25","TALAVERA DE LA REINA","Talavera de la Reina","45",9930,"L-D: 24H"
"45600","CALLE ROSA DE LUXEMBURGO, 18","TALAVERA DE LA REINA","Talavera de la Reina","45",14544,"L-D: 24H"
"45600","AUTOVIA A-V KM. 125,750","TALAVERA DE LA REINA","Talavera de la Reina","45",5479,"L-D: 24H"
"45600","AVENIDA PORTUGAL, 63","TALAVERA DE LA REINA","Talavera de la Reina","45",13087,"L-D: 24H"
"45600","CALLE VICENTE LEIVA, 33","TALAVERA DE LA REINA","Talavera de la Reina","45",13707,"L-D: 24H"
"45600","AVENIDA PORTUGAL, 97","BARRIO DE SANTA MARIA","Talavera de la Reina","45",14074,"L-D: 24H"
"45694","CARRETERA CALERA KM. 5,800","TALAVERA LA NUEVA","Talavera de la Reina","45",8870,"L-D: 24H"
"45780","CALLE TOLEDO, S/N","TEMBLEQUE","Tembleque","45",8912,"L-D: 24H"
"45780","Autovía N-IV km 99,500","TEMBLEQUE","Tembleque","45",5495,"L-D: 24H"
"45820","AVENIDA CASTILLA LA MANCHA, 51","TOBOSO (EL)","Toboso (El)","45",8872,"L-D: 24H"
"45003","AVENIDA MADRID, 41","TOLEDO","Toledo","45",5430,"L-D: 24H"
"45004","AUTOVIA 42 KM. 65","TOLEDO","Toledo","45",12133,"L-D: 24H"
"45005","CTRA. TOLEDO - AVILA km 2,5","TOLEDO","Toledo","45",5500,"L-D: 24H"
"45007","CALLE RIO JARAMA, 45","TOLEDO","Toledo","45",12716,"L-D: 24H"
"45007","CALLE RIO JARAMA, 74","TOLEDO","Toledo","45",12957,"L-D: 24H"
"45007","CALLE RIO JARAMA, 51","TOLEDO","Toledo","45",14433,"L-D: 24H"
"45500","AVENIDA TOLEDO, 2","TORRIJOS","Torrijos","45",5473,"L-D: 24H"
"45500","CALLE TEJAR, 69","TORRIJOS","Torrijos","45",12337,"L-D: 24H"
"45789","CAMINO DE MORA, 50","TURLEQUE","Turleque","45",8876,"L-D: 24H"
"45217","CARRETERA CM4008A (UGENA-CARRANQUE) KM. 3","UGENA","Ugena","45",13293,"L-D: 24H"
"45480","CARRETERA ESTACION KM. 2","URDA","Urda","45",8877,"L-D: 24H"
"45183","CM-4003 km P.K.32,4","VENTAS DE RETAMOSA (LAS)","Ventas de Retamosa (Las)","45",5485,"L-D: 24H"
"45183","CALLE PEDRO GARRIDO, S/N","VENTAS DE RETAMOSA (LAS)","Ventas de Retamosa (Las)","45",11372,"L-D: 24H"
"45850","CALLE ORTIZA, 3","VILLA DE DON FADRIQUE (LA)","Villa de Don Fadrique (La)","45",8879,"L-D: 24H"
"45860","CALLE ORTIGOSA, 43","VILLACAÑAS","Villacañas","45",12684,"L-D: 24H"
"45860","CALLE LAS CABEZAS, 26","VILLACAÑAS","Villacañas","45",12642,"L-D: 24H"
"45860","CALLE PEÑUELA, 13","VILLACAÑAS","Villacañas","45",12789,"L-D: 24H"
"45860","CALLE SANTA ANA, S/N","VILLACAÑAS","Villacañas","45",8880,"L-D: 24H"
"45730","CALLE DEL SANTO, S/N","VILLAFRANCA CABALLEROS","Villafranca de los Caballeros","45",8898,"L-D: 24H"
"45730","CARRETERA HERENCIA, S/N KM.","VILLAFRANCA CABALLEROS","Villafranca de los Caballeros","45",8881,"L-D: 24H"
"45749","CARRETERA VILLAMUELAS VILLANUEVA DE BOGAS KM. S/N","VILLAMUELAS","Villamuelas","45",11879,"L-D: 24H"
"45810","CALLE EXTRAMUROS, S/N","VILLANUEVA DE ALCARDETE","Villanueva de Alcardete","45",8882,"L-D: 24H"
"45810","CAMINO PANIFICADORA, S/N","VILLANUEVA DE ALCARDETE","Villanueva de Alcardete","45",8883,"L-D: 24H"
"45410","CALLE TEMBLEQUE, 24","VILLANUEVA DE BOGAS","Villanueva de Bogas","45",8884,"L-D: 24H"
"45360","CALLE CIRILO CANTERO, 14","VILLARRUBIA DE SANTIAGO","Villarrubia de Santiago","45",8885,"L-D: 24H"
"45740","PASEO ESTACION, S/N","VILLASEQUILLA","Villasequilla","45",8886,"L-D: 24H"
"45310","CALLE SANTA MISION, 19","VILLATOBAS","Villatobas","45",8887,"L-D: 24H"
"45470","CALLE TARRAGONA, S/N","YEBENES (LOS)","Yébenes (Los)","45",10998,"L-D: 24H"
"45470","POLIGONO LA CAÑADA, S/N","YEBENES (LOS)","Yébenes (Los)","45",10818,"L-D: 24H"
"45313","CAMINO CIRUELOS, 2","YEPES","Yepes","45",8888,"L-D: 24H"
"45210","AVENIDA CASTILLA LA MANCHA, 1","YUNCOS","Yuncos","45",12028,"L-D: 24H"
"45210","CALLE CARLOS I, 8","YUNCOS","Yuncos","45",5484,"L-D: 24H"
"46890","CARRETERA ONTINYENT KM. 1","AGULLENT","Agullent","46",11558,"L-D: 24H"
"46812","AUTOVIA VALENCIA/ ALCOY CV 40 KM. 14","AIELO DE MALFERIT","Aielo de Malferit","46",3759,"L-D: 24H"
"46970","CL. ALADRERS, 16 POLIGONO INDUSTRIAL ELS MOLLONS","ALAQUAS","Alaquàs","46",8959,"L-D: 24H"
"46970","CALLE CUENCA, 95","ALAQUAS","Alaquàs","46",12689,"L-D: 24H"
"46970","TRAVESSERA BOVALAR, 82","ALAQUAS","Alaquàs","46",13421,"L-D: 24H"
"46970","AVENIDA PABLO IGLESIAS, 69","ALAQUAS","Alaquàs","46",11646,"L-D: 24H"
"46970","CALLE CUENCA, 65","ALAQUAS","Alaquàs","46",13159,"L-D: 24H"
"46970","CALLE MARIANA PINEDA, 7","ALAQUAS","Alaquàs","46",13636,"L-D: 24H"
"46860","AVENIDA JOSEP GINER I MARCO DE, 2","ALBAIDA","Albaida","46",14308,"L-D: 24H"
"46470","CALLE HORT DE MIRALLES, 5","ALBAL","Albal","46",15112,"L-D: 24H"
"46470","AVENIDA PADRE CARLOS FERRIS, 11","ALBAL","Albal","46",12895,"L-D: 24H"
"46470","CALLE OCHO, 7","ALBAL","Albal","46",13327,"L-D: 24H"
"46470","CALLE UE3-SECTOR2.A3, 1","ALBAL","Albal","46",12923,"L-D: 24H"
"46260","CARRETERA A-35 KM. 670,9","ALBERIC","Alberic","46",4064,"L-D: 24H"
"46260","CARRETERA CR N-340 BARCELONA-CADIZ KM 861 KM. 841","ALBERIC","Alberic","46",3957,"L-D: 24H"
"46120","C.C.ALCAMPO km A-7 SAL 2","ALBORAYA","Alboraya","46",4131,"L-D: 24H"
"46120","CALLE CERAMISTES, 1","ALBORAYA","Alboraya","46",12959,"L-D: 24H"
"46550","AVENIDA MEDITERRANEO, 12","ALBUIXECH","Albuixech","46",3831,"L-D: 24H"
"46290","AVENIDA TORRENT, S/N","ALCASSER","Alcàsser","46",9333,"L-D: 24H"
"46290","V-3065 km 25","ALCASSER","Alcàsser","46",3830,"L-D: 24H"
"46220","CARRER DELS FUSTERS, 8","ALCASSER","Alcàsser","46",12593,"L-D: 24H"
"46250","CALLE TEIXIDORS, S/N","ALCUDIA (L')","Alcúdia (l')","46",11164,"L-D: 24H"
"46250","AVENIDA ANTONIO ALMELA, 1","ALCUDIA (L')","Alcúdia (l')","46",1913,"L-D: 24H"
"46250","AVENIDA COMTE SERRALLO, 26","ALCUDIA (L')","Alcúdia (l')","46",12323,"L-D: 24H"
"46250","CALLE REPUBLICA ARGENTINA, S/N","ALCUDIA (L')","Alcúdia (l')","46",12939,"L-D: 24H"
"46690","VIAL LA COSTERA, 20","ALCUDIA DE CRESPINS (L')","Alcúdia de Crespins (l')","46",13039,"L-D: 24H"
"46960","CALLE RIU XUQUER, 58","ALDAIA","Aldaia","46",12456,"L-D: 24H"
"46960","CAMI DE LA LLOMA, 2","ALDAIA","Aldaia","46",14620,"L-D: 24H"
"46960","CALLE PARTIDA DE ZAMARRA, 13","ALDAIA","Aldaia","46",13260,"L-D: 24H"
"46960","CALLE MIGUEL HERNANDEZ, 35","ALDAIA","Aldaia","46",13455,"L-D: 24H"
"46910","CALLE DOCTOR VENTURA ALABAU, 1","ALFAFAR","Alfafar","46",13793,"L-D: 24H"
"46910","CALLE DOCTOR VENTURA ALABAU, 11","ALFAFAR","Alfafar","46",12445,"L-D: 24H"
"46910","AVENIDA DE LA ALBUFERA, S/N","ALFAFAR","Alfafar","46",3771,"L-D: 24H"
"46115","CALLE CRUILLES, 4","ALFARA DEL PATRIARCA","Alfara del Patriarca","46",13942,"L-D: 24H"
"46680","CALLE VALENCIA, 206","ALGEMESI","Algemesí","46",13004,"L-D: 24H"
"46680","CALLE RONDA DEL CALVARI, 73","ALGEMESI","Algemesí","46",13212,"L-D: 24H"
"46148","AVENIDA VALENCIA, 10","ALGIMIA DE ALFARA","Algimia de Alfara","46",9399,"L-D: 24H"
"46230","CALLE CENSAL DEL, 17","ALGINET","Alginet","46",12725,"L-D: 24H"
"46230","POLIGONO NORTE, 1","ALGINET","Alginet","46",3877,"L-D: 24H"
"46132","AVDA. BLASCO IBAÑEZ, S/N","ALMASSERA","Almàssera","46",1928,"L-D: 24H"
"46723","CALLE DELS PINTORS, 5","ALMOINES","Almoines","46",13819,"L-D: 24H"
"46440","POLIGONO PG I. JUAN CARLOS I, C/TRAMUNTANA, 7","ALMUSSAFES","Almussafes","46",11447,"L-D: 24H"
"46178","POLIGONO PARCELAS 281 Y 283, 281/283","ALPUENTE","Alpuente","46",14201,"L-D: 24H"
"46600","CALLE GANDIA, 24","ALZIRA","Alzira","46",12742,"L-D: 24H"
"46600","ALZIRA/CARCAIXENT km 0.400","ALZIRA","Alzira","46",1904,"L-D: 24H"
"46600","POLIGONO CARRETERA ALBALAT, 93","ALZIRA","Alzira","46",12964,"L-D: 24H"
"46600","BENITO PEREZ GALDOS, 68","ALZIRA","Alzira","46",4047,"L-D: 24H"
"46600","CARRETERA DE ALBALAT, SN KM.","ALZIRA","Alzira","46",3774,"L-D: 24H"
"46600","CALLE PROYECTO, 14","ALZIRA","Alzira","46",12963,"L-D: 24H"
"46600","POLIGONO CALLE SOGUERS, 9","ALZIRA","Alzira","46",10696,"L-D: 24H"
"46600","AVENIDA VICENTE VIDAL, S/N","ALZIRA","Alzira","46",12911,"L-D: 24H"
"46600","PLAZA ALICANTE, S/N","ALZIRA","Alzira","46",3820,"L-D: 24H"
"46170","CARRETERA VILLAR- LA YESA KM. 9,1","ANDILLA","Andilla","46",11202,"L-D: 24H"
"46620","CALLE III POL.IND. SAN ANTON","AYORA","Ayora","46",8174,"L-D: 24H"
"46620","CALLE FUENTEZUELA, 45","AYORA","Ayora","46",1922,"L-D: 24H"
"46180","CALLE FRAY LUIS AMIGO, 38","BENAGUASIL","Benaguasil","46",13632,"L-D: 24H"
"46180","CRUCE CALLES COOPERATIVA Y JUAN SUBIELA","BENAGUASIL","Benaguasil","46",9751,"L-D: 24H"
"46180","CALLE FRAY LUIS AMIGÓ, 37","BENAGUASIL","Benaguasil","46",12269,"L-D: 24H"
"46450","CARRETERA CV-42 KM. 14,50","BENIFAIO","Benifaió","46",3987,"L-D: 24H"
"46830","AVENIDA ALBAIDA, S/N","BENIGANIM","Benigánim","46",8173,"L-D: 24H"
"46830","CARRETERA VP-1022 KM. 2,2","BENIGANIM","Benigánim","46",4061,"L-D: 24H"
"46830","CALLE CREMADES, 17","BENIGANIM","Benigánim","46",11954,"L-D: 24H"
"46181","POLIGONO ELS PEDREGALS, S/N","BENISANO","Benisanó","46",1932,"L-D: 24H"
"46181","CARRETERA VALENCIA - ADEMUZ KM. 22","BENISANO","Benisanó","46",14039,"L-D: 24H"
"46117","CALLE TITETA, 1","BARO (EL)","Bétera","46",13015,"L-D: 24H"
"46360","CALLE ISLAS BALEARES, 2","BUÑOL","Buñol","46",13118,"L-D: 24H"
"46100","AVENIDA AVD ILUSTRACION 2(1),AR TERCIARIO ADEMUZ, SN","BURJASSOT","Burjassot","46",13391,"L-D: 24H"
"46740","CALLE VICTOR OROVAL I TOMAS, 7","CARCAIXENT","Carcaixent","46",12730,"L-D: 24H"
"46740","CALLE EMILIO DONAT, S/N","CARCAIXENT","Carcaixent","46",10997,"L-D: 24H"
"46740","CARRETERA ALZIRA-CARCAIXENT CV-41 KM. 1,930","CARCAIXENT","Carcaixent","46",4002,"L-D: 24H"
"46240","N-340 P.I. La Reina km 875,700","CARLET","Carlet","46",4117,"L-D: 24H"
"46240","CARRETERA CREU NEGRA KM. 3","CARLET","Carlet","46",12771,"L-D: 24H"
"46171","CL PELAYO Nº8","CASINOS","Casinos","46",11002,"L-D: 24H"
"46196","CARRETERA TAVERNES LLIRIA KM.40 KM.","CATADAU","Catadau","46",10671,"L-D: 24H"
"46196","CARRETERA CV-5202 KM. 1","CATADAU","Catadau","46",1898,"L-D: 24H"
"46470","AUTOPISTA V31 KM. 253","CATARROJA","Catarroja","46",4016,"L-D: 24H"
"46470","AVENIDA RAMON Y CAJAL,97,","CATARROJA","Catarroja","46",1915,"L-D: 24H"
"46470","CAMINO VIEJO DE RUZAFA, 418","CATARROJA","Catarroja","46",14850,"L-D: 24H"
"46440","CALLE CAMI DEL PORT, 201","CATARROJA","Catarroja","46",12675,"L-D: 24H"
"46315","CR  A-3 P.K. 266,1 M.D.","CAUDETE DE LAS FUENTES","Caudete de las Fuentes","46",4094,"L-D: 24H"
"46315","AUTOVIA A-3 KM. 270","CAUDETE DE LAS FUENTES","Caudete de las Fuentes","46",12185,"L-D: 24H"
"46176","CARRETERA CV-35 KM. 67,5","CHELVA","Chelva","46",4049,"L-D: 24H"
"46370","PLAZA ANICETO BLASCO, S/N","CHIVA","Chiva","46",12205,"L-D: 24H"
"46370","AT A-3, 337","CHIVA","Chiva","46",4079,"L-D: 24H"
"46167","AVENIDA BALNEARIO, S/N","CHULILLA","Chulilla","46",11001,"L-D: 24H"
"46199","AVENIDA DR. SANCHEZ URZAIS, 28","CORTES DE PALLAS","Cortes de Pallás","46",11604,"L-D: 24H"
"46400","CARRETERA N-332 KM. 246","CULLERA","Cullera","46",4105,"L-D: 24H"
"46400","CALLE AR PRM-3C/TERCIARIO, 14","CULLERA","Cullera","46",12966,"L-D: 24H"
"46400","CARRETERA CULLERA SUECA KM. 1","CULLERA","Cullera","46",3758,"L-D: 24H"
"46400","CALLE TURIA DEL, 2","CULLERA","Cullera","46",13141,"L-D: 24H"
"46183","CARRETERA DE RIBARROJA KM. 55","ELIANA (L')","Eliana (l')","46",14953,"L-D: 24H"
"46183","CALLE TUEJAR, S/N","ELIANA (L')","Eliana (l')","46",12906,"L-D: 24H"
"46183","CR VV-6104, 6","ELIANA (L')","Eliana (l')","46",4090,"L-D: 24H"
"46183","CALLE TUEJAR, 39","ELIANA (L')","Eliana (l')","46",12148,"L-D: 24H"
"46183","CALLE TUEJAR, 22","ELIANA (L')","Eliana (l')","46",12887,"L-D: 24H"
"46630","CALLE BARRANCO, S/N","FONT DE LA FIGUERA (LA)","Font de la Figuera (la)","46",13174,"L-D: 24H"
"46630","AUTOVIA A35 KM. 11,000","FONT DE LA FIGUERA (LA)","Font de la Figuera (la)","46",8544,"L-D: 24H"
"46630","AUTOVIA A-35 KM. 14,1","FONT DE LA FIGUERA (LA)","Font de la Figuera (la)","46",12008,"L-D: 24H"
"46630","AUTOVIA A-35 KM. 11,000","FONT DE LA FIGUERA (LA)","Font de la Figuera (la)","46",8545,"L-D: 24H"
"46635","CV660 km 8","FONTANARS DELS ALFORINS","Fontanars dels Alforins","46",1897,"L-D: 24H"
"46314","CALLE PATROCINIO, 27","FUENTERROBLES","Fuenterrobles","46",1873,"L-D: 24H"
"46700","AVENIDA ALACANT, 126","GANDIA","Gandia","46",13078,"L-D: 24H"
"46700","AVINGUDA LA VALL D'ALBAIDA, 55","GANDIA","Gandia","46",3872,"L-D: 24H"
"46700","AVENIDA DE LES PLATJETES, 1","GANDIA","Gandia","46",14121,"L-D: 24H"
"46700","AVENIDA BENIETO DE, 8","GANDIA","Gandia","46",14234,"L-D: 24H"
"46700","CALLE SANT RAFAEL, 7","GANDIA","Gandia","46",9065,"L-D: 24H"
"46700","CAMINO VELL DE DAIMUS, 12","GANDIA","Gandia","46",12798,"L-D: 24H"
"46700","CARRETERA DE DAIMUZ S/N KM.","GANDIA","Gandia","46",3773,"L-D: 24H"
"46730","CAMINO VELL DE DAIMUS, 1","GANDIA","Gandia","46",12738,"L-D: 24H"
"46894","POLIGONO POLIGONO INDUSTRIAL, S/N","GENOVES","Genovés","46",9150,"L-D: 24H"
"46110","AVENIDA ESCULTOR ANDRE ALFARO, 2","GODELLA","Godella","46",14175,"L-D: 24H"
"46388","CAMINO CHIVA, S/N","GODELLETA","Godelleta","46",1929,"L-D: 24H"
"46610","AVENIDA DE LA DIPUTACIÓN, 2,","GUADASSUAR","Guadassuar","46",4115,"L-D: 24H"
"46610","CALLE TABERNES-CHIVA, 13","GUADASSUAR","Guadassuar","46",13264,"L-D: 24H"
"46160","CALLE UE SECTOR ST-1, 13","LLIRIA","Llíria","46",13643,"L-D: 24H"
"46160","POLIGONO PLA DE RASCANYA, 12","LLIRIA","Llíria","46",12251,"L-D: 24H"
"46160","CARRETERA VALENCIA-ADEMUZ KM. 26,200","LLIRIA","Llíria","46",12026,"L-D: 24H"
"46160","CARRETERA ALCUBLAS , KM 2.6","LLIRIA","Llíria","46",1921,"L-D: 24H"
"46160","AUTOVIA CV35 KM. 32,5","LLIRIA","Llíria","46",9520,"L-D: 24H"
"46160","CARRETERA VALENCIA-ADEMUZ KM. 23,3","LLIRIA","Llíria","46",12580,"L-D: 24H"
"46160","CALLE VALENCIA,","LLIRIA","Llíria","46",3998,"L-D: 24H"
"46393","AVENIDA DELS FUSTERS, 42","LORIGUILLA","Loriguilla","46",14703,"L-D: 24H"
"46393","CAMI MASIA DEL CONDE, S/N","LORIGUILLA","Loriguilla","46",11436,"L-D: 24H"
"46393","POLIGONO FINCA EQ SECTOR, 9","LORIGUILLA","Loriguilla","46",11435,"L-D: 24H"
"46940","CARRER DEL MAESTRAT, 7","MANISES","Manises","46",13948,"L-D: 24H"
"46940","AVENIDA MAS DE L'OLI, 8","MANISES","Manises","46",14210,"L-D: 24H"
"46292","N-340 km 867.50000","MASALAVES","Masalavés","46",1902,"L-D: 24H"
"46292","AUTOPISTA A-7 KM. 659,8","MASALAVES","Masalavés","46",4096,"L-D: 24H"
"46292","AUTOPISTA A-7 KM. 659,8","MASALAVES","Masalavés","46",4097,"L-D: 24H"
"46560","CARRETERA DE GOMBALDA, CV32 KM. 0,5","MASSALFASSAR","Massalfassar","46",13553,"L-D: 24H"
"46560","CALLE CID, 1","MASSALFASSAR","Massalfassar","46",14674,"L-D: 24H"
"46470","AUTOVIA CV-31 KM. 9","MASSANASSA","Massanassa","46",4025,"L-D: 24H"
"46470","AVENIDA GENERALITAT VALENCIANA, 14","MASSANASSA","Massanassa","46",13993,"L-D: 24H"
"46470","AVENIDA PISTA LA, 2","MASSANASSA","Massanassa","46",12483,"L-D: 24H"
"46470","CALLE SEQUIA, SEGON BRAC PARCELA, 52","MASSANASSA","Massanassa","46",1934,"L-D: 24H"
"46470","CALLE POLIESPORTIU, 5","MASSANASSA","Massanassa","46",12508,"L-D: 24H"
"46640","AVENIDA HIJAS DE LA CARIDAD, 69","MOGENTE/MOIXENT","Mogente/Moixent","46",11903,"L-D: 24H"
"46113","CALLE QUART, 72","MONCADA","Moncada","46",14749,"L-D: 24H"
"46192","AVENIDA BLASCO IBAÑEZ, 75","MONSERRAT","Monserrat","46",3974,"L-D: 24H"
"46892","CAMI REIAL DE GANDIA, S/N","MONTAVERNER","Montaverner","46",11464,"L-D: 24H"
"46136","AVENIDA BARCELONA, 49","MUSEROS","Museros","46",4001,"L-D: 24H"
"46136","AVENIDA BARCELONA, 49","MUSEROS","Museros","46",12735,"L-D: 24H"
"46136","AVENIDA CONSTITUCIO, 36","MUSEROS","Museros","46",12857,"L-D: 24H"
"46119","CALLE BOREAS, 1","NAQUERA","Náquera","46",14782,"L-D: 24H"
"46780","CARRETERA N-332 KM. 193","OLIVA","Oliva","46",3968,"L-D: 24H"
"46850","CALLE RAVALET-CHAFLAN AV.DIPUTACION,","OLLERIA (L')","Olleria (l')","46",9124,"L-D: 24H"
"46850","POLIGONO EL CARRASCOT, S/N","OLLERIA (L')","Olleria (l')","46",9101,"L-D: 24H"
"46870","AVENIDA TEXTIL DEL, 58","ONTINYENT","Ontinyent","46",3783,"L-D: 24H"
"46780","POLIGONO SECTOR CASA BALONES 1, 3","ONTINYENT","Ontinyent","46",13559,"L-D: 24H"
"46780","AVENIDA TEXTIL DEL, 78","ONTINYENT","Ontinyent","46",12781,"L-D: 24H"
"46780","AVENIDA DEL TEXTIL, 79","ONTINYENT","Ontinyent","46",14810,"L-D: 24H"
"46200","CALLE ACEQUIA FAVARA, 5","PAIPORTA","Paiporta","46",13179,"L-D: 24H"
"46200","CARRETERA BENETUSSER KM. 80","PAIPORTA","Paiporta","46",12970,"L-D: 24H"
"46200","CALLE ACEQUIA DE ROBELLA, 11","PAIPORTA","Paiporta","46",4013,"L-D: 24H"
"46200","CARRETERA BENETÚSSER KM. 57","PAIPORTA","Paiporta","46",12631,"L-D: 24H"
"46980","CR PATERNA-LIRIA km 3,9","PATERNA","Paterna","46",3921,"L-D: 24H"
"46980","CARRETERA VALENCIA-ADEMUZ-PEIXADOR KM. 10,200","PATERNA","Paterna","46",12515,"L-D: 24H"
"46980","CALLE ALGESPER, 2","PATERNA","Paterna","46",14816,"L-D: 24H"
"46980","CALLE ALGEPSER, 68","PATERNA","Paterna","46",13871,"L-D: 24H"
"46980","PARQUE TÁCTICA URBANIZACIÓN NORTE, S/N","PATERNA","Paterna","46",3775,"L-D: 24H"
"46980","CL MAYOR  57","PATERNA","Paterna","46",3863,"L-D: 24H"
"46980","CARRETERA VALENCIA-ADEMUZ KM. 9700","PATERNA","Paterna","46",10323,"L-D: 24H"
"46980","CARRETERA PATERNA - LA CAÑADA KM. 2,2","PATERNA","Paterna","46",3977,"L-D: 24H"
"46980","POLIGONO P.IND L'ANDANA; C/ NUEVAS TECNOLOGIAS, 4","PATERNA","Paterna","46",12316,"L-D: 24H"
"46988","CALLE VILLA DE MADRID, 61","POLIGONO FUENTE DEL JARRO","Paterna","46",12565,"L-D: 24H"
"46988","CALLE OLLER, 5","POLIGONO FUENTE DEL JARRO","Paterna","46",12031,"L-D: 24H"
"46210","CALLE CAMI FAITANAR, 6","PICANYA","Picanya","46",13154,"L-D: 24H"
"46220","AVINGUDA PEÑES MALES, 12","PICASSENT","Picassent","46",13629,"L-D: 24H"
"46220","CALLE PARIDERA, 2","PICASSENT","Picassent","46",1899,"L-D: 24H"
"46220","CARRETERA VP-3065 KM. 18,4","PICASSENT","Picassent","46",4116,"L-D: 24H"
"46220","CV-4140 km 1","PICASSENT","Picassent","46",1889,"L-D: 24H"
"46139","AVENIDA ARAGON, 3","POBLA DE FARNALS (LA)","Pobla de Farnals (la)","46",10197,"L-D: 24H"
"46185","CALLE AUGUSTO DANVILA, 181","POBLA DE VALLBONA (LA)","Pobla de Vallbona (la)","46",9329,"L-D: 24H"
"46185","CALLE POETA LLORENTE, 172","POBLA DE VALLBONA (LA)","Pobla de Vallbona (la)","46",12890,"L-D: 24H"
"46185","CALLE POETA LLORENTE, 202","POBLA DE VALLBONA (LA)","Pobla de Vallbona (la)","46",13000,"L-D: 24H"
"46185","CALLE BRUSELAS, 13","POBLA DE VALLBONA (LA)","Pobla de Vallbona (la)","46",9002,"L-D: 24H"
"46185","CRTA VALENCIA-ADEMUZ km 20,600","POBLA DE VALLBONA (LA)","Pobla de Vallbona (la)","46",11085,"L-D: 24H"
"46670","CALLE ARTESANS, 1","POBLA LLARGA (LA)","Pobla Llarga (la)","46",13719,"L-D: 24H"
"46530","CARRETERA N-340 KM. 18","PUÇOL","Puçol","46",3874,"L-D: 24H"
"46530","CALLE SALZES, ESQUINA A CALLE LLIMERES, 1","PUÇOL","Puçol","46",13003,"L-D: 24H"
"46540","CAMI DEL MAR, S/N","PUIG","Puig","46",14058,"L-D: 24H"
"46450","AUTOVIA A7 KM 311 KM. 311","PUIG","Puig","46",13134,"L-D: 24H"
"46930","AVENIDA DE LA SALETA S/N, 1","QUART DE POBLET","Quart de Poblet","46",13084,"L-D: 24H"
"46930","AVINGUDA COMARQUES DEL PAIS VALENCIA, 103","QUART DE POBLET","Quart de Poblet","46",10034,"L-D: 24H"
"46930","AVENIDA COMARQUES DEL PAIS VALENCIA, 156","BARRI DE PORTA","Quart de Poblet","46",3860,"L-D: 24H"
"46930","CALLE ALITRA, 2","BARRI DE PORTA","Quart de Poblet","46",3811,"L-D: 24H"
"46727","TRAVESÍA TRAVESIA DE ALBAIDA, 10","REAL DE GANDIA","Real de Gandía","46",13679,"L-D: 24H"
"46340","AT A-3, 281","REQUENA","Requena","46",4081,"L-D: 24H"
"46340","AUTOVIA A-3 (MRG.IZDO.) KM. 283","REQUENA","Requena","46",4101,"L-D: 24H"
"46340","CALLE TRANSPORTE, 9","REQUENA","Requena","46",11827,"L-D: 24H"
"46190","CALLE MALLORCA, S,N","RIBA-ROJA DE TURIA","Riba-roja de Túria","46",11262,"L-D: 24H"
"46190","POLIGONO EL OLIVERAL, 2","RIBA-ROJA DE TURIA","Riba-roja de Túria","46",4044,"L-D: 24H"
"46190","P.INDUSTRIAL EL OLIVERAL SUBPOLIGONO 2 (C-NIII km 341)","RIBA-ROJA DE TURIA","Riba-roja de Túria","46",9676,"L-D: 24H"
"46190","CALLE MAS DEL PENYOT, 5","RIBA-ROJA DE TURIA","Riba-roja de Túria","46",14744,"L-D: 24H"
